InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
500309,gE452,PRESENT SYSTEM,1,2023-03-11 07:33:18,34.49,11454,United Kingdom,34.49
500309,IT570,PERSON A SUBJECT,19,2023-03-11 07:33:18,27.99,11454,United Kingdom,531.81
500309,MB495,RECEIVE SOUND,14,2023-03-11 07:33:18,90.1,11454,United Kingdom,1261.3999999999999
500309,Xh326,FINE LEAVE,1,2023-03-11 07:33:18,95.8,11454,United Kingdom,95.8
500309,kA004,STAFF ROLE,8,2023-03-11 07:33:18,80.46,11454,United Kingdom,643.68
581547,fo355,ADMINISTRATION INSTITUTION APPROACH,4,2023-10-06 11:23:01,82.43,84490,United Kingdom,329.72
553281,nS662,REALLY CUP STATION,10,2023-11-17 23:56:36,54.05,75549,United Kingdom,540.5
553281,qQ132,BUDGET ASK WHOSE,16,2023-11-17 23:56:36,66.28,75549,United Kingdom,1060.48
553281,MZ129,BELIEVE GET SOCIAL CHARGE,17,2023-11-17 23:56:36,19.42,75549,United Kingdom,330.14000000000004
553281,bb960,WRONG VALUE PRODUCE,1,2023-11-17 23:56:36,35.99,75549,United Kingdom,35.99
553281,xC896,LAUGH CULTURAL THANK,19,2023-11-17 23:56:36,31.16,75549,United Kingdom,592.04
532275,UW751,DEBATE WIFE,12,2023-06-16 19:53:26,11.0,95435,United Kingdom,132.0
532275,Lb267,POSSIBLE REPUBLICAN LEADER,17,2023-06-16 19:53:26,9.01,95435,United Kingdom,153.17
532275,mO904,GLASS PARTICIPANT,4,2023-06-16 19:53:26,48.65,95435,United Kingdom,194.6
532275,Xh326,FINE LEAVE,6,2023-06-16 19:53:26,95.8,95435,United Kingdom,574.8
532275,wM643,THROUGHOUT FRIEND CHANCE TELL,8,2023-06-16 19:53:26,13.71,95435,United Kingdom,109.68
532275,zt523,ABLE NEED,17,2023-06-16 19:53:26,8.14,95435,United Kingdom,138.38
599405,Dh277,WHAT PROCESS,17,2023-03-04 18:05:48,40.9,14907,United Kingdom,695.3
552038,Ts335,SIT TRUE RIGHT,11,2023-06-25 02:35:15,58.44,53543,United Kingdom,642.8399999999999
552038,OU060,SPEAK MY,16,2023-06-25 02:35:15,3.07,53543,United Kingdom,49.12
552038,cD995,HIM STAGE,11,2023-06-25 02:35:15,60.56,53543,United Kingdom,666.1600000000001
552038,Ln537,MOVIE SIGNIFICANT RESEARCH WISH,4,2023-06-25 02:35:15,74.01,53543,United Kingdom,296.04
552038,mY713,CREATE IDENTIFY,7,2023-06-25 02:35:15,33.97,53543,United Kingdom,237.79
552038,CQ474,VERY ITSELF,13,2023-06-25 02:35:15,63.98,53543,United Kingdom,831.74
532655,xl142,PARTICULARLY PM,4,2023-06-01 08:39:13,31.02,42125,United Kingdom,124.08
532655,uq405,SECTION ALWAYS FUTURE,15,2023-06-01 08:39:13,72.71,42125,United Kingdom,1090.6499999999999
532655,CQ474,VERY ITSELF,11,2023-06-01 08:39:13,63.98,42125,United Kingdom,703.78
532655,dd815,AS PARTICIPANT,1,2023-06-01 08:39:13,75.77,42125,United Kingdom,75.77
532655,RR718,STYLE LARGE ECONOMY,10,2023-06-01 08:39:13,48.81,42125,United Kingdom,488.1
532655,ov727,MANAGEMENT LOT,18,2023-06-01 08:39:13,18.35,42125,United Kingdom,330.3
532655,tm761,NATURE WOULD ACTION EMPLOYEE,10,2023-06-01 08:39:13,35.26,42125,United Kingdom,352.59999999999997
532655,gh587,MOMENT TEACHER LISTEN,7,2023-06-01 08:39:13,26.67,42125,United Kingdom,186.69
521317,KD109,SERVE IF TAX,19,2023-05-22 14:05:40,1.52,91933,United Kingdom,28.88
521317,UW751,DEBATE WIFE,4,2023-05-22 14:05:40,11.0,91933,United Kingdom,44.0
521317,qM876,QUICKLY NATION HOSPITAL,12,2023-05-22 14:05:40,96.0,91933,United Kingdom,1152.0
521317,oH149,INVOLVE CITIZEN,16,2023-05-22 14:05:40,91.97,91933,United Kingdom,1471.52
521317,NP415,REPRESENT STILL,15,2023-05-22 14:05:40,80.21,91933,United Kingdom,1203.1499999999999
521317,pi443,LOSE ALMOST,16,2023-05-22 14:05:40,73.83,91933,United Kingdom,1181.28
521317,Te842,IF I BAG,14,2023-05-22 14:05:40,37.41,91933,United Kingdom,523.74
553259,vV955,TRIP THOSE,1,2023-10-27 20:11:46,9.13,35067,United Kingdom,9.13
553259,Ov366,FULL EVERYONE,5,2023-10-27 20:11:46,31.01,35067,United Kingdom,155.05
553259,nS662,REALLY CUP STATION,8,2023-10-27 20:11:46,54.05,35067,United Kingdom,432.4
553259,qC773,NECESSARY PER TRAVEL AGENCY,9,2023-10-27 20:11:46,45.59,35067,United Kingdom,410.31000000000006
553259,VG290,CONGRESS SUFFER NOTE,1,2023-10-27 20:11:46,65.1,35067,United Kingdom,65.1
553259,VG290,CONGRESS SUFFER NOTE,15,2023-10-27 20:11:46,65.1,35067,United Kingdom,976.4999999999999
553259,rt256,AGAINST OIL,19,2023-10-27 20:11:46,24.83,35067,United Kingdom,471.77
553259,JB998,REASON FATHER ENERGY,12,2023-10-27 20:11:46,6.95,35067,United Kingdom,83.4
502995,Tt916,NOR INDIVIDUAL USE SIMILAR,19,2023-03-18 23:07:34,53.83,77348,United Kingdom,1022.77
502995,Ny467,USE CLAIM RATE,6,2023-03-18 23:07:34,73.22,77348,United Kingdom,439.32
502995,gT954,IMPROVE COACH YEAH,15,2023-03-18 23:07:34,62.77,77348,United Kingdom,941.5500000000001
502995,OU060,SPEAK MY,5,2023-03-18 23:07:34,3.07,77348,United Kingdom,15.35
502995,Cm047,SOON BUILDING,3,2023-03-18 23:07:34,95.7,77348,United Kingdom,287.1
502995,mM635,PRESIDENT,8,2023-03-18 23:07:34,2.2,77348,United Kingdom,17.6
502995,tV924,HAPPEN CERTAIN NICE,10,2023-03-18 23:07:34,79.63,77348,United Kingdom,796.3
C551631,JD498,ECONOMY REASON TOTAL FILL,-19,2023-08-08 01:30:58,48.13,80959,Germany,-914.47
593007,FT022,SELL CURRENT RECORD,2,2023-11-28 01:56:41,77.16,57114,France,154.32
593007,FX867,IN BUDGET WHO,11,2023-11-28 01:56:41,55.87,57114,France,614.5699999999999
593007,rt256,AGAINST OIL,4,2023-11-28 01:56:41,24.83,57114,France,99.32
593007,Us223,WHICH APPEAR,7,2023-11-28 01:56:41,99.19,57114,France,694.3299999999999
585992,MS483,GOAL RECOGNIZE AMONG,15,2023-11-08 14:12:58,64.44,36694,United Kingdom,966.5999999999999
C585992,BF257,SPRING SCENE,-7,2023-11-08 14:12:58,71.17,36694,United Kingdom,-498.19
585992,rG556,SEEM PREPARE ENVIRONMENT HISTORY,14,2023-11-08 14:12:58,18.24,36694,United Kingdom,255.35999999999999
585992,Gn360,SERIOUS METHOD INVESTMENT,16,2023-11-08 14:12:58,14.4,36694,United Kingdom,230.4
585992,Pm354,TEN BODY SENSE,12,2023-11-08 14:12:58,92.88,36694,United Kingdom,1114.56
585992,um902,GOVERNMENT MOST,19,2023-11-08 14:12:58,46.69,36694,United Kingdom,887.1099999999999
585992,ov727,MANAGEMENT LOT,8,2023-11-08 14:12:58,18.35,36694,United Kingdom,146.8
502752,zt523,ABLE NEED,15,2023-09-05 14:54:49,8.14,91932,United Kingdom,122.10000000000001
549293,BP496,DARK PATTERN HIS,12,2023-01-09 09:51:23,40.53,31384,United Kingdom,486.36
535944,UK530,ACCOUNT SOME,6,2023-11-21 16:15:08,55.47,92103,United Kingdom,332.82
535944,yd167,THAT,12,2023-11-21 16:15:08,55.83,92103,United Kingdom,669.96
535944,QF104,WEEK OIL CONSUMER,14,2023-11-21 16:15:08,24.68,92103,United Kingdom,345.52
535944,dB239,DAUGHTER ROCK HEALTH,9,2023-11-21 16:15:08,92.79,92103,United Kingdom,835.11
535944,Dq115,DIRECTION LATER,11,2023-11-21 16:15:08,11.86,92103,United Kingdom,130.45999999999998
535944,ku663,WANT SPECIAL PLAYER,1,2023-11-21 16:15:08,64.03,92103,United Kingdom,64.03
535944,uO774,SINGLE,4,2023-11-21 16:15:08,73.55,92103,United Kingdom,294.2
557328,Ii818,TOWN STREET SUPPORT,5,2023-09-01 21:52:28,14.12,92336,United Kingdom,70.6
557328,hF488,AWAY MEETING,2,2023-09-01 21:52:28,82.93,92336,United Kingdom,165.86
557328,JB998,REASON FATHER ENERGY,7,2023-09-01 21:52:28,6.95,92336,United Kingdom,48.65
557328,Qj550,WILL LOSS,19,2023-09-01 21:52:28,37.39,92336,United Kingdom,710.41
557328,tm761,NATURE WOULD ACTION EMPLOYEE,9,2023-09-01 21:52:28,35.26,92336,United Kingdom,317.34
C557328,YS934,IMPROVE SUDDENLY,-10,2023-09-01 21:52:28,84.36,92336,United Kingdom,-843.6
557328,Om947,EXACTLY AS I,14,2023-09-01 21:52:28,71.2,92336,United Kingdom,996.8000000000001
557328,Ie347,FAR CIVIL,3,2023-09-01 21:52:28,64.75,92336,United Kingdom,194.25
534821,OC067,A TELEVISION COMMON,7,2023-07-09 00:52:27,39.76,31919,United Kingdom,278.32
534821,pZ213,WEST SUCCESSFUL SELL,1,2023-07-09 00:52:27,69.2,31919,United Kingdom,69.2
534821,Ku276,ARTIST LIST,2,2023-07-09 00:52:27,65.99,31919,United Kingdom,131.98
534821,pm052,VERY WIN,12,2023-07-09 00:52:27,7.42,31919,United Kingdom,89.03999999999999
534821,Dy837,HIT HOUSE ATTORNEY GREAT,11,2023-07-09 00:52:27,92.77,31919,United Kingdom,1020.4699999999999
534821,jf996,SEND GROUND,6,2023-07-09 00:52:27,19.26,31919,United Kingdom,115.56
534821,AW869,SUFFER NOT,19,2023-07-09 00:52:27,31.82,31919,United Kingdom,604.58
534821,ea163,YOUR IDENTIFY,10,2023-07-09 00:52:27,78.6,31919,United Kingdom,786.0
576608,xC896,LAUGH CULTURAL THANK,11,2023-03-08 11:08:12,31.16,47827,United Kingdom,342.76
576608,Fy301,CARE TONIGHT ATTACK,6,2023-03-08 11:08:12,66.04,47827,United Kingdom,396.24
576608,By469,DIRECTION DISCOVER,4,2023-03-08 11:08:12,41.94,47827,United Kingdom,167.76
576608,rt256,AGAINST OIL,6,2023-03-08 11:08:12,24.83,47827,United Kingdom,148.98
576608,Xa941,ORDER WISH,15,2023-03-08 11:08:12,10.21,47827,United Kingdom,153.15
551774,Yd235,HEALTH FUTURE,19,2023-01-31 20:36:27,79.07,54056,Germany,1502.33
551774,Tt916,NOR INDIVIDUAL USE SIMILAR,9,2023-01-31 20:36:27,53.83,54056,Germany,484.46999999999997
551774,rM568,MODEL FOREIGN FIGURE,7,2023-01-31 20:36:27,35.97,54056,Germany,251.79
556817,ha003,BEST COMMON NUMBER,19,2023-02-13 22:27:53,22.39,45688,United Kingdom,425.41
556817,ZB746,COUPLE DEEP,10,2023-02-13 22:27:53,61.18,45688,United Kingdom,611.8
556817,hM554,CONCERN EFFORT WHOSE,7,2023-02-13 22:27:53,35.62,45688,United Kingdom,249.33999999999997
556817,vX110,DIFFICULT BOOK TOP,10,2023-02-13 22:27:53,6.72,45688,United Kingdom,67.2
538137,TF031,TREE,17,2023-05-02 21:25:36,78.42,48542,United Kingdom,1333.14
538137,QN089,NATURAL SUCCESS INSTEAD,12,2023-05-02 21:25:36,87.79,48542,United Kingdom,1053.48
538137,kA004,STAFF ROLE,5,2023-05-02 21:25:36,80.46,48542,United Kingdom,402.29999999999995
538137,no943,SHORT ANYTHING CHOICE,13,2023-05-02 21:25:36,4.5,48542,United Kingdom,58.5
538137,IR661,REMAIN HOSPITAL,10,2023-05-02 21:25:36,61.91,48542,United Kingdom,619.0999999999999
538137,Hw900,SECTION SISTER,6,2023-05-02 21:25:36,46.36,48542,United Kingdom,278.15999999999997
538137,FG505,BEHAVIOR,16,2023-05-02 21:25:36,45.27,48542,United Kingdom,724.32
538137,JD498,ECONOMY REASON TOTAL FILL,15,2023-05-02 21:25:36,48.13,48542,United Kingdom,721.95
538137,Zz218,SHORT PROCESS,13,2023-05-02 21:25:36,1.75,48542,United Kingdom,22.75
C591292,wK953,LOSE GAME,-17,2023-03-22 11:28:40,71.9,10681,United Kingdom,-1222.3000000000002
591292,Il079,BOOK BAR,10,2023-03-22 11:28:40,64.94,10681,United Kingdom,649.4
591292,ES185,SENSE ALSO,4,2023-03-22 11:28:40,41.58,10681,United Kingdom,166.32
591292,Jn318,EVERYTHING RESEARCH,1,2023-03-22 11:28:40,80.35,10681,United Kingdom,80.35
591292,gT797,WAY BANK EASY,2,2023-03-22 11:28:40,69.13,10681,United Kingdom,138.26
591292,oE265,MONTH REAL SMILE,1,2023-03-22 11:28:40,77.15,10681,United Kingdom,77.15
557633,QQ557,NEARLY PAINTING RECENTLY,5,2023-11-22 18:42:21,82.44,36694,United Kingdom,412.2
557633,zT134,ALONE AIR NATURE,1,2023-11-22 18:42:21,54.96,36694,United Kingdom,54.96
557633,mi215,OFFER DEBATE,11,2023-11-22 18:42:21,65.44,36694,United Kingdom,719.8399999999999
557633,gB417,RANGE EVENING CARD,16,2023-11-22 18:42:21,64.56,36694,United Kingdom,1032.96
557633,BT699,ENTIRE SYSTEM AGO,12,2023-11-22 18:42:21,46.52,36694,United Kingdom,558.24
523812,OC821,PERSON WORD,3,2023-04-07 16:37:54,27.24,99959,United Kingdom,81.72
523812,VZ695,SMILE BUT BEYOND,7,2023-04-07 16:37:54,45.53,99959,United Kingdom,318.71000000000004
512048,oY217,EXECUTIVE MILITARY RELATE,19,2023-04-22 16:28:22,9.77,88168,United Kingdom,185.63
512048,rV398,WORK PROVIDE,19,2023-04-22 16:28:22,2.2,88168,United Kingdom,41.800000000000004
512048,rH686,SEND YES,18,2023-04-22 16:28:22,44.51,88168,United Kingdom,801.18
512048,Pm354,TEN BODY SENSE,9,2023-04-22 16:28:22,92.88,88168,United Kingdom,835.92
568014,Cn025,CRIME,10,2023-11-18 01:20:49,39.7,26726,United Kingdom,397.0
568014,oU872,EVENING,17,2023-11-18 01:20:49,46.69,26726,United Kingdom,793.73
568014,rG556,SEEM PREPARE ENVIRONMENT HISTORY,8,2023-11-18 01:20:49,18.24,26726,United Kingdom,145.92
568014,VZ695,SMILE BUT BEYOND,8,2023-11-18 01:20:49,45.53,26726,United Kingdom,364.24
568014,vK597,ME ATTENTION,17,2023-11-18 01:20:49,28.14,26726,United Kingdom,478.38
568014,Yk082,ACROSS END TECHNOLOGY,13,2023-11-18 01:20:49,43.97,26726,United Kingdom,571.61
568014,rU494,EYE MAYBE PRODUCT,13,2023-11-18 01:20:49,43.78,26726,United Kingdom,569.14
555861,ri394,NORTH SAY SHOULD CHARGE,15,2023-12-12 14:17:02,64.59,27102,United Kingdom,968.85
555861,kP365,THEY OFFICER,3,2023-12-12 14:17:02,18.96,27102,United Kingdom,56.88
555861,vw398,AROUND AUDIENCE DINNER,15,2023-12-12 14:17:02,87.4,27102,United Kingdom,1311.0
555861,vK597,ME ATTENTION,10,2023-12-12 14:17:02,28.14,27102,United Kingdom,281.4
555861,Kk027,TRIP EFFECT,1,2023-12-12 14:17:02,23.44,27102,United Kingdom,23.44
555861,Sc767,OCCUR CALL,11,2023-12-12 14:17:02,21.36,27102,United Kingdom,234.95999999999998
555861,vb874,LOW CONFERENCE APPROACH,7,2023-12-12 14:17:02,33.11,27102,United Kingdom,231.76999999999998
555861,rZ140,MEDICAL NATIONAL RISK,11,2023-12-12 14:17:02,78.3,27102,United Kingdom,861.3
547462,lM416,EVERYBODY WHILE,6,2023-05-23 21:12:01,36.86,87055,United Kingdom,221.16
571190,tu012,HERE MAINTAIN AGENCY,11,2023-04-28 06:06:10,61.41,63461,United Kingdom,675.51
571190,BT699,ENTIRE SYSTEM AGO,1,2023-04-28 06:06:10,46.52,63461,United Kingdom,46.52
571190,qf483,CONTROL COST EVENT ENERGY,18,2023-04-28 06:06:10,62.76,63461,United Kingdom,1129.68
571190,dH343,GUESS VISIT,3,2023-04-28 06:06:10,80.79,63461,United Kingdom,242.37
505231,UP877,HIT,5,2023-06-23 21:29:49,34.78,31093,United Kingdom,173.9
505231,Eg494,APPROACH SOMETHING ADD,1,2023-06-23 21:29:49,28.03,31093,United Kingdom,28.03
505231,Qk477,NEED EAST,4,2023-06-23 21:29:49,95.19,31093,United Kingdom,380.76
505231,KY612,YOU WHO,4,2023-06-23 21:29:49,18.31,31093,United Kingdom,73.24
587521,oY217,EXECUTIVE MILITARY RELATE,15,2023-08-25 19:32:25,9.77,89976,United Kingdom,146.54999999999998
587521,pr021,EVERYONE AUTHORITY ADMIT,6,2023-08-25 19:32:25,11.04,89976,United Kingdom,66.24
587521,kz874,AUTHORITY EFFECT PHONE,5,2023-08-25 19:32:25,54.38,89976,United Kingdom,271.90000000000003
C587521,UT670,MAIN PEACE,-6,2023-08-25 19:32:25,84.15,89976,United Kingdom,-504.90000000000003
587521,kP365,THEY OFFICER,19,2023-08-25 19:32:25,18.96,89976,United Kingdom,360.24
587521,Lp768,ENVIRONMENTAL FIRM MUST,9,2023-08-25 19:32:25,18.57,89976,United Kingdom,167.13
587521,SE564,MATERIAL BUILDING HIGH,16,2023-08-25 19:32:25,75.86,89976,United Kingdom,1213.76
587521,Fp351,HIS THOUGH,1,2023-08-25 19:32:25,33.37,89976,United Kingdom,33.37
587521,LW983,LONG TAX AROUND,8,2023-08-25 19:32:25,98.48,89976,United Kingdom,787.84
563171,EX514,PARTNER ACCORDING,3,2023-08-17 19:23:24,76.79,90725,United Kingdom,230.37
563171,yM946,NO WHITE,2,2023-08-17 19:23:24,25.1,90725,United Kingdom,50.2
587310,xd995,DESIGN REMAIN,3,2023-01-21 13:20:34,64.08,34934,United Kingdom,192.24
587310,Bx116,NEWS ESPECIALLY,10,2023-01-21 13:20:34,10.48,34934,United Kingdom,104.80000000000001
587310,Kb242,RECENT EFFORT CITY,2,2023-01-21 13:20:34,52.57,34934,United Kingdom,105.14
587310,MI727,FEDERAL INDIVIDUAL,6,2023-01-21 13:20:34,21.2,34934,United Kingdom,127.19999999999999
587310,Yu014,ORGANIZATION BAR ONCE,14,2023-01-21 13:20:34,52.29,34934,United Kingdom,732.06
587310,yt117,WITHOUT WITHIN,7,2023-01-21 13:20:34,18.18,34934,United Kingdom,127.25999999999999
587310,aP160,DEMOCRAT POOR,4,2023-01-21 13:20:34,49.34,34934,United Kingdom,197.36
587310,GD095,EAT,12,2023-01-21 13:20:34,26.4,34934,United Kingdom,316.79999999999995
581161,Ov366,FULL EVERYONE,6,2023-02-23 02:16:28,31.01,36573,United Kingdom,186.06
581161,BS244,ARTICLE INCLUDING WIND,19,2023-02-23 02:16:28,59.19,36573,United Kingdom,1124.61
581161,Bx116,NEWS ESPECIALLY,8,2023-02-23 02:16:28,10.48,36573,United Kingdom,83.84
581161,ts570,MR,6,2023-02-23 02:16:28,38.64,36573,United Kingdom,231.84
581161,ZZ393,DEMOCRAT SINCE,18,2023-02-23 02:16:28,42.0,36573,United Kingdom,756.0
581161,ls326,MOMENT CHILD INSTITUTION,18,2023-02-23 02:16:28,75.39,36573,United Kingdom,1357.02
581161,jf996,SEND GROUND,17,2023-02-23 02:16:28,19.26,36573,United Kingdom,327.42
554679,BD790,ACTION GLASS PAY COMMON,16,2023-03-04 21:10:23,19.33,82503,United Kingdom,309.28
C554679,fo355,ADMINISTRATION INSTITUTION APPROACH,-14,2023-03-04 21:10:23,82.43,82503,United Kingdom,-1154.02
554679,Xb947,CAMERA METHOD CATCH RIGHT,5,2023-03-04 21:10:23,73.57,82503,United Kingdom,367.84999999999997
554679,yd167,THAT,4,2023-03-04 21:10:23,55.83,82503,United Kingdom,223.32
554679,eI500,PICTURE NOW,11,2023-03-04 21:10:23,13.03,82503,United Kingdom,143.32999999999998
596116,nz572,CAREER REMAIN SECTION,5,2023-06-06 11:51:22,95.6,94243,EIRE,478.0
596116,wz761,INCLUDING NEED ART SOMEBODY,14,2023-06-06 11:51:22,40.47,94243,EIRE,566.5799999999999
596116,aP546,CONSIDER OWN MEAN,5,2023-06-06 11:51:22,22.3,94243,EIRE,111.5
557975,uv829,FRIEND WIND,7,2023-07-24 03:40:47,3.54,69202,EIRE,24.78
557975,gn799,THEY INDICATE,1,2023-07-24 03:40:47,89.32,69202,EIRE,89.32
523793,KT770,CENTURY MOVEMENT,2,2023-05-29 01:12:51,5.27,84024,United Kingdom,10.54
523793,dB540,EVERYONE,2,2023-05-29 01:12:51,50.2,84024,United Kingdom,100.4
523793,Sw217,IDENTIFY BIG,6,2023-05-29 01:12:51,16.85,84024,United Kingdom,101.10000000000001
C523793,SA879,RECEIVE DIRECTOR,-12,2023-05-29 01:12:51,72.92,84024,United Kingdom,-875.04
515911,jp492,AGREE DATA,7,2023-06-05 01:56:04,8.05,47154,United Kingdom,56.35000000000001
515911,rt256,AGAINST OIL,17,2023-06-05 01:56:04,24.83,47154,United Kingdom,422.10999999999996
515911,gF353,ALLOW PER NATION,9,2023-06-05 01:56:04,84.36,47154,United Kingdom,759.24
515911,ys461,STATION BEHAVIOR,8,2023-06-05 01:56:04,37.84,47154,United Kingdom,302.72
515911,cV919,PRODUCE,8,2023-06-05 01:56:04,41.85,47154,United Kingdom,334.8
515911,oi874,INTERESTING AVAILABLE PERSON,17,2023-06-05 01:56:04,4.8,47154,United Kingdom,81.6
505297,gF353,ALLOW PER NATION,14,2023-04-28 01:22:00,84.36,38164,United Kingdom,1181.04
505297,DG849,SOMETHING NOTICE,4,2023-04-28 01:22:00,29.2,38164,United Kingdom,116.8
591864,Qj550,WILL LOSS,15,2023-03-21 20:38:33,37.39,91146,United Kingdom,560.85
591864,Hy353,BILL,15,2023-03-21 20:38:33,68.43,91146,United Kingdom,1026.45
591864,BK762,FULL,19,2023-03-21 20:38:33,17.32,91146,United Kingdom,329.08
591864,kP052,EAST ITEM,6,2023-03-21 20:38:33,32.23,91146,United Kingdom,193.38
591864,oE265,MONTH REAL SMILE,12,2023-03-21 20:38:33,77.15,91146,United Kingdom,925.8000000000001
526826,eT064,BANK HEALTH COMPANY INCLUDING,14,2023-03-15 12:00:25,99.67,35920,United Kingdom,1395.38
526826,nK729,A COMPUTER GROWTH SUPPORT,17,2023-03-15 12:00:25,88.13,35920,United Kingdom,1498.21
526826,ts570,MR,7,2023-03-15 12:00:25,38.64,35920,United Kingdom,270.48
526826,QF104,WEEK OIL CONSUMER,15,2023-03-15 12:00:25,24.68,35920,United Kingdom,370.2
526826,RY016,FORMER FOCUS FLY,11,2023-03-15 12:00:25,52.21,35920,United Kingdom,574.3100000000001
526826,EX514,PARTNER ACCORDING,11,2023-03-15 12:00:25,76.79,35920,United Kingdom,844.69
526826,Yu014,ORGANIZATION BAR ONCE,3,2023-03-15 12:00:25,52.29,35920,United Kingdom,156.87
526826,rq291,WEIGHT TRAINING,1,2023-03-15 12:00:25,7.87,35920,United Kingdom,7.87
526826,hC979,FORGET FINAL,18,2023-03-15 12:00:25,33.01,35920,United Kingdom,594.18
565220,Lp768,ENVIRONMENTAL FIRM MUST,16,2023-04-16 10:01:18,18.57,45703,France,297.12
565220,pY816,POLITICAL BELIEVE SEEM,2,2023-04-16 10:01:18,72.04,45703,France,144.08
568972,OC067,A TELEVISION COMMON,10,2023-01-27 14:33:48,39.76,35958,United Kingdom,397.59999999999997
582064,Eg824,NEXT DIFFERENCE,10,2023-12-16 03:52:42,88.54,34115,United Kingdom,885.4000000000001
582064,rZ140,MEDICAL NATIONAL RISK,19,2023-12-16 03:52:42,78.3,34115,United Kingdom,1487.7
553703,AV598,DOCTOR,2,2023-03-02 15:31:06,20.55,63071,United Kingdom,41.1
553703,qC773,NECESSARY PER TRAVEL AGENCY,1,2023-03-02 15:31:06,45.59,63071,United Kingdom,45.59
596046,hN310,POSITION DETERMINE,13,2023-05-01 11:35:19,72.87,58437,France,947.3100000000001
596046,mg858,LET SUCCESSFUL THOUSAND,9,2023-05-01 11:35:19,99.22,58437,France,892.98
596046,mY713,CREATE IDENTIFY,11,2023-05-01 11:35:19,33.97,58437,France,373.66999999999996
596046,oa843,SOUND,1,2023-05-01 11:35:19,73.95,58437,France,73.95
596046,XW517,UNDERSTAND LOCAL,6,2023-05-01 11:35:19,10.71,58437,France,64.26
596046,mM635,PRESIDENT,4,2023-05-01 11:35:19,2.2,58437,France,8.8
558449,YS934,IMPROVE SUDDENLY,8,2023-06-05 16:27:28,84.36,16416,Netherlands,674.88
558449,td046,STRONG,14,2023-06-05 16:27:28,59.71,16416,Netherlands,835.94
558449,JD498,ECONOMY REASON TOTAL FILL,8,2023-06-05 16:27:28,48.13,16416,Netherlands,385.04
558449,fo355,ADMINISTRATION INSTITUTION APPROACH,18,2023-06-05 16:27:28,82.43,16416,Netherlands,1483.7400000000002
558449,ha003,BEST COMMON NUMBER,14,2023-06-05 16:27:28,22.39,16416,Netherlands,313.46000000000004
558449,Cm047,SOON BUILDING,1,2023-06-05 16:27:28,95.7,16416,Netherlands,95.7
554637,CH758,FINISH SMALL SEEM,16,2023-02-15 12:47:17,6.76,74660,United Kingdom,108.16
554637,Dg644,ADD QUESTION,15,2023-02-15 12:47:17,38.21,74660,United Kingdom,573.15
554637,Ut036,MUSIC FATHER,8,2023-02-15 12:47:17,9.48,74660,United Kingdom,75.84
554637,pp149,SPECIAL KITCHEN,10,2023-02-15 12:47:17,73.07,74660,United Kingdom,730.6999999999999
554637,nS774,EFFORT TEST,5,2023-02-15 12:47:17,21.64,74660,United Kingdom,108.2
554637,uv829,FRIEND WIND,5,2023-02-15 12:47:17,3.54,74660,United Kingdom,17.7
554637,XY437,STREET POOR HAPPY,18,2023-02-15 12:47:17,6.65,74660,United Kingdom,119.7
530380,zt523,ABLE NEED,17,2023-08-18 02:17:01,8.14,11075,Australia,138.38
530380,EX514,PARTNER ACCORDING,12,2023-08-18 02:17:01,76.79,11075,Australia,921.48
530380,ao279,MUSIC FOOD TECHNOLOGY,13,2023-08-18 02:17:01,61.68,11075,Australia,801.84
530380,qj800,COURT ESTABLISH HUGE,17,2023-08-18 02:17:01,46.59,11075,Australia,792.0300000000001
579264,nc575,TREE ARM HUSBAND,8,2023-02-12 10:41:35,38.81,73789,Portugal,310.48
579264,Ru217,NATURE DAUGHTER,13,2023-02-12 10:41:35,55.25,73789,Portugal,718.25
579264,pY816,POLITICAL BELIEVE SEEM,7,2023-02-12 10:41:35,72.04,73789,Portugal,504.28000000000003
579264,dR506,BABY WORK,11,2023-02-12 10:41:35,89.62,73789,Portugal,985.82
579264,Pv370,CHARGE DECIDE,4,2023-02-12 10:41:35,40.3,73789,Portugal,161.2
579264,Ke388,CIVIL SCIENCE,1,2023-02-12 10:41:35,20.89,73789,Portugal,20.89
574996,bT174,CLEAR FOCUS NEXT,9,2023-07-25 21:16:20,62.34,67262,France,561.0600000000001
574996,Yr835,LOSS THIRD,15,2023-07-25 21:16:20,96.35,67262,France,1445.25
574996,ad914,PUSH POPULAR SEEK,3,2023-07-25 21:16:20,86.94,67262,France,260.82
544984,em976,LIFE KNOWLEDGE,2,2023-05-13 21:45:23,51.11,60619,Germany,102.22
544984,Om947,EXACTLY AS I,19,2023-05-13 21:45:23,71.2,60619,Germany,1352.8
510129,AW869,SUFFER NOT,13,2023-11-13 06:05:44,31.82,77388,United Kingdom,413.66
510129,Es316,BLUE GROWTH YEAH,19,2023-11-13 06:05:44,26.72,77388,United Kingdom,507.67999999999995
531036,Eq634,DEAL RESULT SON,3,2023-03-08 02:29:42,61.1,56136,United Kingdom,183.3
531036,ku663,WANT SPECIAL PLAYER,3,2023-03-08 02:29:42,64.03,56136,United Kingdom,192.09
531036,Dy837,HIT HOUSE ATTORNEY GREAT,6,2023-03-08 02:29:42,92.77,56136,United Kingdom,556.62
531036,Un839,USE ALMOST BEAT,16,2023-03-08 02:29:42,72.49,56136,United Kingdom,1159.84
